"Posicion","Nombre_Columna"
738,"heterophilic.cell.cell.adhesion.via.plasma.membrane.cell.adhesion.molecules"
739,"leukocyte.cell.cell.adhesion"
740,"cell.surface.receptor.signaling.pathway"
741,"neuromuscular.synaptic.transmission"
742,"negative.regulation.of.neuroblast.proliferation"
743,"apoptotic.mitochondrial.changes"
744,"positive.regulation.of.neuron.projection.development"
745,"apoptotic.nuclear.changes"
746,"negative.regulation.of.B.cell.proliferation"
747,"microvillus.membrane"
748,"chemokine.receptor.transport.out.of.membrane.raft"
749,"positive.regulation.of.integrin.activation"
750,"positive.regulation.of.cell.cell.adhesion.mediated.by.integrin"
751,"negative.regulation.of.erythrocyte.clearance"
752,"homotypic.cell.cell.adhesion"
753,"negative.regulation.of.erythrocyte.aggregation"
754,"positive.regulation.of.T.cell.homeostatic.proliferation"
755,"regulation.of.B.cell.differentiation"
756,"negative.regulation.of.neuron.differentiation"
757,"negative.regulation.of.T.cell.homeostatic.proliferation"
758,"positive.regulation.of.alpha.beta.T.cell.proliferation"
759,"synaptic.vesicle.endocytosis"
760,"positive.regulation.of.peptidyl.tyrosine.phosphorylation"
761,"positive.regulation.of.calcium.mediated.signaling"
762,"ciliary.membrane"
763,"apoptotic.signaling.pathway"
764,"calmodulin.binding"
765,"small.conductance.calcium.activated.potassium.channel.activity"
766,"glutamine.synthetase.activity"
767,"glutamine.biosynthetic.process"
768,"meiotic.nuclear.membrane.microtubule.tethering.complex"
769,"glutamate.gated.receptor.activity"
770,"extracellularly.glutamate.gated.ion.channel.activity"
771,"cell.junction"
772,"ionotropic.glutamate.receptor.signaling.pathway"
773,"oxidoreductase.activity..acting.on.the.CH.OH.group.of.donors..NAD.or.NADP.as.acceptor"
774,"NAD.binding"
775,"adult.locomotory.behavior"
776,"cerebellar.Purkinje.cell.layer.development"
777,"neuronal.cell.body"
778,"synapse.maturation"
779,"regulation.of.protein.kinase.C.signaling"
780,"ubiquitin.ligase.complex"
781,"mediator.complex"
782,"tryptophan.catabolic.process"
783,"kynureninase.activity"
784,"NAD..binding"
785,"trans.Golgi.network"
786,"UTP.glucose.1.phosphate.uridylyltransferase.activity"
787,"UDP.glucose.metabolic.process"
788,"carbonate.dehydratase.activity"
789,"one.carbon.metabolic.process"
790,"phospholipid.metabolic.process"
791,"prostaglandin.biosynthetic.process"
792,"glycogen.biosynthetic.process"
793,"cell.population.proliferation"
794,"nuclear.receptor.mediated.glucocorticoid.signaling.pathway"
795,"skin.development"
796,"lung.saccule.development"
797,"mitotic.cytokinesis"
798,"cytoplasmic.vesicle.membrane"
799,"protein.methylation"
800,"monoatomic.cation.transport"
801,"desmosome"
802,"thyroid.hormone.generation"
803,"gonad.development"
804,"thyroid.gland.development"
805,"luteinizing.hormone.secretion"
806,"cellular.response.to.hormone.stimulus"
807,"negative.regulation.of.organ.growth"
808,"follicle.stimulating.hormone.secretion"
809,"developmental.growth"
810,"chromosome"
811,"BRCA1.BARD1.complex"
812,"DNA.recombination"
813,"mannosyl.oligosaccharide.1.2.alpha.mannosidase.activity"
814,"ATP.dependent.activity..acting.on.DNA"
815,"microtubule.cytoskeleton"
816,"translational.termination"
817,"translation.release.factor.activity..codon.specific"
818,"tachykinin.receptor.activity"
819,"tachykinin.receptor.signaling.pathway"
820,"RNA.methylation"
821,"RNA.processing"
822,"RNA.methyltransferase.activity"
823,"synaptonemal.complex"
824,"synaptonemal.complex.assembly"
825,"histamine.receptor.activity"
826,"acetylglucosaminyltransferase.activity"
827,"chromatin"
828,"nucleosomal.DNA.binding"
829,"positive.regulation.of.DNA.binding.transcription.factor.activity"
830,"regulation.of.insulin.secretion.involved.in.cellular.response.to.glucose.stimulus"
831,"carboxylic.ester.hydrolase.activity"
832,"sodium.channel.activity"
833,"gastric.acid.secretion"
834,"secondary.active.sulfate.transmembrane.transporter.activity"
835,"basolateral.plasma.membrane"
836,"sulfate.transmembrane.transport"
837,"amyloid.beta.binding"
838,"G.protein.coupled.serotonin.receptor.activity"
839,"smooth.muscle.contraction"
840,"serotonin.receptor.signaling.pathway"
841,"regulation.of.hormone.secretion"
842,"regulation.of.behavior"
843,"peptidyl.lysine.modification.to.peptidyl.hypusine"
844,"transmembrane.receptor.protein.tyrosine.kinase.activity"
845,"cell.surface.receptor.protein.tyrosine.kinase.signaling.pathway"
846,"neuron.development"
847,"adherens.junction"
848,"actin.filament.organization"
849,"beta.catenin.binding"
850,"cadherin.binding"
851,"epithelial.cell.cell.adhesion"
852,"isocitrate.dehydrogenase..NAD...activity"
853,"phosphatase.regulator.activity"
854,"regulation.of.GTPase.activity"
855,"regulation.of.synaptic.vesicle.priming"
856,"syntaxin.binding"
857,"synaptic.transmission..glutamatergic"
858,"SNARE.complex.disassembly"
859,"synaptobrevin.2.SNAP.25.syntaxin.1a.complex"
860,"phospholipase.A2.activity"
861,"motile.cilium"
862,"cell.motility"
863,"zeta.DNA.polymerase.complex"
864,"translesion.synthesis"
865,"protein.tetramerization"
866,"inositol.hexakisphosphate.kinase.activity"
867,"X5.diphosphoinositol.pentakisphosphate.1.kinase.activity"
868,"hydrolase.activity..acting.on.ester.bonds"
869,"D.amino.acid.catabolic.process"
870,"protein.localization"
871,"positive.regulation.of.vesicle.fusion"
872,"positive.regulation.of.insulin.secretion"
873,"positive.regulation.of.calcium.ion.dependent.exocytosis"
874,"calcium.ion.regulated.exocytosis.of.neurotransmitter"
875,"presynapse"
876,"centriole"
877,"spermatid.development"
878,"calcium.mediated.signaling"
879,"ovulation"
880,"negative.regulation.of.multicellular.organism.growth"
881,"glucose.homeostasis"
882,"regulation.of.fat.cell.differentiation"
883,"epithelial.cell.proliferation"
884,"endosome"
885,"glutaminase.activity"
886,"glutamine.metabolic.process"
887,"glycoprotein.fucosylgalactoside.alpha.N.acetylgalactosaminyltransferase.activity"
888,"fucosylgalactoside.3.alpha.galactosyltransferase.activity"
889,"gamete.generation"
890,"mismatch.repair.complex"
891,"ryanodine.sensitive.calcium.release.channel.activity"
892,"release.of.sequestered.calcium.ion.into.cytosol"
893,"calcium.dependent.cysteine.type.endopeptidase.activity"
894,"DNA.damage.checkpoint.signaling"
895,"telomere.maintenance"
896,"response.to.ionizing.radiation"
897,"replicative.senescence"
898,"growth.hormone.receptor.activity"
899,"hormone.mediated.signaling.pathway"
900,"protein.phosphatase.binding"
901,"response.to.food"
902,"cellular.response.to.insulin.stimulus"
903,"SH2.domain.binding"
904,"response.to.morphine"
905,"positive.regulation.of.cell.differentiation"
906,"response.to.glucocorticoid"
907,"cartilage.development.involved.in.endochondral.bone.morphogenesis"
908,"growth.hormone.receptor.signaling.pathway"
909,"response.to.interleukin.1"
910,"deaminase.activity"
911,"retrograde.vesicle.mediated.transport..Golgi.to.endoplasmic.reticulum"
912,"neuron.migration"
913,"tau.protein.kinase.activity"
914,"diacylglycerol.dependent.serine.threonine.kinase.activity"
915,"RNA.DNA.hybrid.ribonuclease.activity"
916,"lysophospholipase.activity"
917,"positive.regulation.of.T.cell.apoptotic.process"
918,"mitotic.metaphase.chromosome.alignment"
919,"kinetochore.binding"
920,"attachment.of.mitotic.spindle.microtubules.to.kinetochore"
921,"alkaline.phosphatase.activity"
922,"cation.binding"
923,"protein.N.terminal.asparagine.amidohydrolase.activity"
924,"Ino80.complex"
925,"double.stranded.RNA.binding"
926,"biotin.carboxylase.activity"
927,"mRNA.splicing..via.spliceosome"
928,"focal.adhesion"
929,"oxidoreductase.activity..acting.on.single.donors.with.incorporation.of.molecular.oxygen..incorporation.of.two.atoms.of.oxygen"
930,"aromatic.amino.acid.transmembrane.transporter.activity"
931,"thyroid.hormone.transmembrane.transporter.activity"
932,"aromatic.amino.acid.transport"
933,"nucleocytoplasmic.transport"
934,"stem.cell.population.maintenance"
935,"ESC.E.Z..complex"
936,"stem.cell.differentiation"
937,"response.to.temperature.stimulus"
938,"G.protein.coupled.adenosine.receptor.activity"
939,"G.protein.coupled.adenosine.receptor.signaling.pathway"
940,"thiol.oxidase.activity"
941,"regulation.of.cytoskeleton.organization"
942,"RNA.polymerase.II.cis.regulatory.region.sequence.specific.DNA.binding"
943,"histone.H3K79.methyltransferase.activity"
944,"iron.ion.transport"
945,"intracellular.iron.ion.homeostasis"
946,"ferric.iron.binding"
947,"protein.domain.specific.binding"
948,"oxidoreductase.activity..acting.on.NAD.P.H"
949,"respiratory.electron.transport.chain"
950,"tubulin.binding"
951,"nuclear.export"
952,"exocytosis"
953,"COP9.signalosome"
954,"potassium.ion.transport"
955,"regulation.of.mRNA.splicing..via.spliceosome"
956,"glycolipid.transfer.activity"
957,"glycolipid.transport"
958,"glycolipid.binding"
959,"antigen.binding"
960,"T.cell.activation"
961,"mast.cell.activation"
962,"Golgi.transport.complex"
963,"hyaluronic.acid.binding"
964,"melatonin.receptor.activity"
965,"actomyosin.structure.organization"
966,"eukaryotic.translation.elongation.factor.1.complex"
967,"chemical.synaptic.transmission"
968,"potassium.chloride.symporter.activity"
969,"chloride.transmembrane.transport"
970,"G.protein.coupled.acetylcholine.receptor.signaling.pathway"
971,"receptor.clustering"
972,"laminin.binding"
973,"purinergic.nucleotide.receptor.activity"
974,"extracellularly.ATP.gated.monoatomic.cation.channel.activity"
975,"response.to.ATP"
976,"purinergic.nucleotide.receptor.signaling.pathway"
977,"clustering.of.voltage.gated.sodium.channels"
978,"uridylyltransferase.activity"
979,"complement.activation"
980,"hydrolase.activity..acting.on.glycosyl.bonds"
981,"signaling"
982,"cellular.response.to.interferon.alpha"
983,"insulin.receptor.substrate.binding"
984,"peroxidase.activity"
985,"prostaglandin.endoperoxide.synthase.activity"
986,"regulation.of.blood.pressure"
987,"cyclooxygenase.pathway"
988,"positive.regulation.of.mesenchymal.cell.proliferation"
989,"positive.regulation.of.immunoglobulin.production"
990,"motor.neuron.axon.guidance"
991,"ventral.spinal.cord.development"
992,"immunoglobulin.V.D.J.recombination"
993,"sarcomere.organization"
994,"smooth.muscle.tissue.development"
995,"positive.regulation.of.epithelial.cell.proliferation"
996,"regulation.of.cardiac.muscle.cell.proliferation"
997,"lung.secretory.cell.differentiation"
998,"T.follicular.helper.cell.differentiation"
999,"negative.regulation.of.lung.goblet.cell.differentiation"
1000,"positive.regulation.of.cardiac.muscle.cell.differentiation"
1001,"response.to.hypoxia"
1002,"female.pregnancy"
1003,"epithelial.cell.differentiation"
1004,"cellular.response.to.retinoic.acid"
1005,"RNA.splicing"
1006,"regulation.of.RNA.splicing"
1007,"protein.polyubiquitination"
1008,"regulation.of.toll.like.receptor.signaling.pathway"
1009,"positive.regulation.of.canonical.NF.kappaB.signal.transduction"
1010,"regulation.of.cell.differentiation"
1011,"regulation.of.necroptotic.process"
1012,"DBIRD.complex"
1013,"negative.regulation.of.Wnt.signaling.pathway"
1014,"ligase.activity"
1015,"fructose.2.6.bisphosphate.metabolic.process"
1016,"inclusion.body"
1017,"proteasome.accessory.complex"
1018,"cytosolic.proteasome.complex"
1019,"positive.regulation.of.inclusion.body.assembly"
1020,"sno.s.RNA.containing.ribonucleoprotein.complex"
1021,"cell.surface"
1022,"positive.regulation.of.MHC.class.II.biosynthetic.process"
1023,"cellular.response.to.electrical.stimulus"
1024,"cellular.response.to.type.II.interferon"
1025,"cellular.response.to.exogenous.dsRNA"
1026,"pyrophosphatase.activity"
1027,"tail.anchored.membrane.protein.insertion.into.ER.membrane"
1028,"myoblast.fusion"
1029,"COP9.signalosome.assembly"
1030,"aminoacyl.tRNA.hydrolase.activity"
1031,"DNA.primase.activity"
1032,"DNA.replication..synthesis.of.primer"
1033,"transcription.factor.TFIID.complex"
1034,"transcription.initiation.at.RNA.polymerase.II.promoter"
1035,"MAPK.cascade"
1036,"MAP.kinase.kinase.kinase.kinase.activity"
1037,"ribonuclease.MRP.complex"
1038,"RNA.nuclease.activity"
1039,"ribonuclease.P.complex"
1040,"estradiol.17.beta.dehydrogenase..NAD.P....activity"
1041,"estrogen.biosynthetic.process"
1042,"blood.vessel.development"
1043,"brown.fat.cell.differentiation"
1044,"retinoic.acid.biosynthetic.process"
1045,"vitamin.A.metabolic.process"
1046,"retinol.binding"
1047,"regulation.of.granulocyte.differentiation"
1048,"response.to.vitamin.A"
1049,"cell.body"
1050,"actin.cytoskeleton.organization"
1051,"semaphorin.receptor.binding"
1052,"centrosome.localization"
1053,"positive.regulation.of.neuron.migration"
1054,"basement.membrane"
1055,"protein.serine.threonine.phosphatase.activity"
1056,"mitochondrial.outer.membrane"
1057,"monoatomic.anion.transport"
1058,"voltage.gated.monoatomic.anion.channel.activity"
1059,"serine.type.peptidase.activity"
1060,"fibroblast.growth.factor.receptor.activity"
1061,"regulation.of.Ral.protein.signal.transduction"
1062,"spindle.assembly"
1063,"centrosome.duplication"
1064,"regulation.of.alternative.mRNA.splicing..via.spliceosome"
1065,"positive.regulation.of.smooth.muscle.cell.apoptotic.process"
1066,"negative.regulation.of.mRNA.splicing..via.spliceosome"
1067,"X3..UTR.mediated.mRNA.stabilization"
1068,"GABA.A.receptor.activity"
1069,"extracellular.ligand.gated.monoatomic.ion.channel.activity"
1070,"gamma.aminobutyric.acid.signaling.pathway"
1071,"O.acyltransferase.activity"
1072,"synapse.assembly"
1073,"positive.regulation.of.synapse.assembly"
1074,"positive.regulation.of.synapse.maturation"
1075,"NAD..kinase.activity"
1076,"NADP.biosynthetic.process"
1077,"NAD.metabolic.process"
1078,"cell.cell.junction"
1079,"extrinsic.component.of.membrane"
1080,"cortical.actin.cytoskeleton.organization"
1081,"exocyst"
1082,"phospholipid.catabolic.process"
1083,"acrosomal.vesicle"
1084,"calcitonin.receptor.activity"
1085,"cilium"
1086,"adenylate.cyclase.activating.G.protein.coupled.receptor.signaling.pathway"
1087,"positive.regulation.of.cytosolic.calcium.ion.concentration"
1088,"negative.regulation.of.ossification"
1089,"osteoclast.differentiation"
1090,"regulation.of.mRNA.stability"
1091,"heparin.binding"
1092,"transition.metal.ion.binding"
1093,"type.I.transforming.growth.factor.beta.receptor.binding"
1094,"brain.morphogenesis"
1095,"regulation.of.muscle.contraction"
1096,"protein.L.isoaspartate..D.aspartate..O.methyltransferase.activity"
1097,"kinetochore.assembly"
1098,"protein.targeting.to.mitochondrion"
1099,"response.to.UV"
1100,"protein.processing"
1101,"neuron.apoptotic.process"
1102,"cysteine.type.endopeptidase.activity.involved.in.apoptotic.process"
1103,"execution.phase.of.apoptosis"
1104,"fascia.adherens"
1105,"muscle.tendon.junction"
1106,"vinculin.binding"
1107,"myofibril"
1108,"muscle.alpha.actinin.binding"
1109,"X1.phosphatidylinositol.binding"
1110,"clathrin.coated.pit"
1111,"clathrin.binding"
1112,"clathrin.coat.assembly"
1113,"O.methyltransferase.activity"
1114,"transferase.activity..transferring.phosphorus.containing.groups"
1115,"prostaglandin.E.receptor.activity"
1116,"NURF.complex"
1117,"nucleosome.binding"
1118,"peroxiredoxin.activity"
1119,"sodium.ion.transport"
1120,"response.to.muscle.activity"
1121,"positive.regulation.of.brown.fat.cell.differentiation"
1122,"commitment.complex"
1123,"spliceosomal.snRNP.assembly"
1124,"mRNA.5..splice.site.recognition"
1125,"mRNA.binding"
1126,"U1.snRNP"
1127,"U1.snRNA.binding"
1128,"U2.type.prespliceosome"
1129,"protein.tyrosine.kinase.activator.activity"
1130,"positive.regulation.of.protein.tyrosine.kinase.activity"
1131,"glucosylceramidase.activity"
1132,"sphingolipid.metabolic.process"
1133,"sterol.metabolic.process"
1134,"cholestenol.delta.isomerase.activity"
1135,"DNA.5..adenosine.monophosphate.hydrolase.activity"
1136,"transcription.factor.TFIIIB.complex"
1137,"immunoglobulin.mediated.immune.response"
1138,"somatic.hypermutation.of.immunoglobulin.genes"
1139,"B.cell.receptor.complex"
1140,"positive.regulation.of.B.cell.proliferation"
1141,"regulation.of.immune.response"
1142,"Rad51B.Rad51C.Rad51D.XRCC2.complex"
1143,"monoatomic.ion.transmembrane.transporter.activity"
1144,"actin.nucleation"
1145,"actin.filament.severing"
1146,"barbed.end.actin.filament.capping"
1147,"calcium.calmodulin.dependent.protein.kinase.activity"
1148,"phosphatidate.phosphatase.activity"
1149,"fatty.acid.catabolic.process"
1150,"triglyceride.biosynthetic.process"
1151,"sensory.perception.of.smell"
